company,tweet,sentiment
$NIFTY50.NSE,"Mahalaxmi Rubtech 
$NIFTY50.NSE  
 
Keep this in radar for upside 
If closing happens to be above 288.40 
Will pick this up, with SL immediately below low of today 
 
(Only for educational Purposes, Not SEBI Registered) Bullish",Bullish
$NIFTY50.NSE,$NIFTY50.NSE $NIFTYBANK.NSE KEEP your charts clean to see the real price action Bearish,Bearish
$CROMPTON.NSE,$CROMPTON.NSE $NIFTY50.NSE Bottom reversal expected..read disclaimer on my profile before acting Bullish,Bullish
$NIFTY50.NSE,"$NIFTY50.NSE Microfinance players have already come out of the massive hit they took during the pandemic and are likely to report lower credit cost by the end of this fiscal, as growth momentum is on an upswing, says a report.  
 
India Ratings has revised the outlook on the microfinance sector to 'improving' from 'neutral' and has also maintained the 'stable' rating outlook for FY24. It expects the sector to notch up high double-digit growth of 20-30%, on improved collections and disbursals. Bullish",Bullish
$NIFTY50.NSE,Bought the Dip in $NIFTY50.NSE Bullish,Bullish
$NIFTY50.NSE,"$NIFTY50.NSE Retest of Trend Line and bouncing. 
18150-18200 range in target. Bullish",Bullish
$NIFTY50.NSE,"Nice SIP data update  
$NIFTY50.NSE $NIFTYBANK.NSE $NIFTY100.NSE $NIFTY500.NSE $NIFTYNEXT50.NSE  
 
SIP share in MF AUM rises to record in Jan... Amid a sustained inflow from retail investors, the share of mutual funds linked to systematic investment planning (SIP) in the total assets under management (AUM) of the industry reached a record 17% in January, according to the Association of the Mutual Funds in India (AMFI). This long-term average share is 11.5% Bullish",Bullish
$NIFTY50.NSE,"$NIFTY50.NSE will hold 17900
Buy the dip Bullish",Bullish
$NIFTY50.NSE,"NSE INDEX PROVISIONALLY ENDS UP 0.00% OR +0.35 POINTS AT 18,016.20 
 
$NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,$NIFTY50.NSE Fresh buying can be seen and will travel towards the 61.8 % Fib retracement zone hope to see some positive move as expected Bullish,Bullish
$NIFTY50.NSE,"$NIFTY50.NSE % abv 20 SMA is now in uptrend 
 
#nifty50 #banknifty #stocks #stockmarket Bullish",Bullish
$INDIGO.NSE,$INDIGO.NSE $NIFTY50.NSE $SENSEX why the stock is down 4% Bearish,Bearish
$NIFTY50.NSE,"$NIFTY50.NSE India’s wholesale price inflation (WPI) moderated for the eighth straight month in January to the lowest in two years as prices of fuel and manufactured products eased, official data showed.  
 
However, food inflation accelerated during the month 
due to the hardening of prices for cereals, fruits, and milk. WPI-based inflation eased sharply to 4.73% in January from 4.95% in December Bullish",Bullish
$NIFTY50.NSE,"$NIFTY50.NSE is back to trading zone 
Seeing near term target of 18200, 18331, 18462, 18625, 18888 
Very strong support for Nifty now at -- 17774 Bullish",Bullish
$NIFTY50.NSE,"Nifty Bank Nifty Ahead of Expiry

$NIFTY50.NSE   finally closing above 18000. $NIFTYBANK.NSE  yet to cross 41800.  Discussed couple of breakout stocks ahead of expiry 

youtube.com/watch?v=rP_8oDW... Bullish",Bullish
$NIFTY50.NSE,$NIFTY50.NSE ON THE RUN 🐎 Bullish,Bullish
$NIFTY50.NSE,"Finally $NIFTY50.NSE  breaks and closes abv 18000.
Signalling start of 3rd wave higher.
Shall be headed to New highs once we cross 18500. Bullish",Bullish
$NIFTY50.NSE,"$NIFTY50.NSE  
nifty break bearish trend line next level 18075/18125/18200 Bullish",Bullish
$NIFTY50.NSE,"NSE INDEX PROVISIONALLY ENDS UP 0.51% OR +92.15 POINTS AT 18,022 
 
$NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,$NIFTY50.NSE nifty will rise today Bullish,Bullish
$NIFTY50.NSE,Bearish on $NIFTY50.NSE Bearish,Bearish
$NIFTY50.NSE,$NIFTY50.NSE This probably was a false breakout :P Bearish,Bearish
$ADANIPOWER.NSE,"LOL … what else you expect him to say

“Gautam Adani assured investors that ""the current market volatility is temporary"" as group flagship ADANI ENTERPRISES (AEL) posted a profit of Rs 820 crore in the December quarter, helped by strong sales and volume growth across its coal, mining and new energy businesses. “

$ADANIPOWER.NSE $ADANIENT.NSE $ADANIGREEN.NSE $NIFTY50.NSE Bearish",Bearish
$NIFTY50.NSE,"$NIFTY50.NSE  
 #Nifty   
Looks like a #cupandhandle in the formation. Fireworks should happen after 19k. Till then, I am not sure how momentum would be. The last cup and handle I saw in Nifty was in 2021 at 16k levels (I was not active in between so not sure if there were more). Lets see if this also works out same way. Head over to twitter. My handle is RishiPr92. I have pinned that pattern before and after. I have tried to put in some explanation also about the pattern over there. Ofcourse the pattern target is far away (22k approx) as the cup is pretty big here. Bullish",Bullish
$NIFTY50.NSE,$NIFTY50.NSE Will it cross 18000 by this weekly expiry ? Bullish,Bullish
$NIFTY50.NSE,"Nifty Bank Nifty Stocks To Trade

$NIFTY50.NSE  $NIFTYBANK.NSE  finally a good closing. 17970 still remains key hurdle to cross.  Discussed #stocks to trade.

youtube.com/watch?v=i9RJt0C... Bullish",Bullish
$NIFTY50.NSE,"NSE INDEX PROVISIONALLY ENDS UP 0.86% OR +151.95 POINTS AT 17,922.85 
 
$NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,"Sectors outperforming $NIFTY50.NSE  
 
$NIFTYIT.NSE  
$NIFTYFMCG.NSE  
$NIFTYAUTO.NSE  
 
#nifty #banknifty Bullish",Bullish
$RELIANCE.NSE,"So Mr Ambani is active in UP investor summit but Mr Adani is not  
$RELIANCE.NSE $ADANIENT.NSE $NIFTY50.NSE $ADANIPOWER.NSE $ADANIGREEN.NSE Bullish",Bullish
$NIFTY50.NSE,"$NIFTY50.NSE JP Morgan turning more cautious... I agree with them. Have been saying the same thing  
 
JPMorgan Chase & Co. strategist Marko Kolanovic said he is “turning more defensive,” recommending that investors fade this year’s stock rally because “a recession is currently not priced into equity markets.” Kolanovic, one of Wall Streets biggest optimists through much of last year’s market selloff before shifting his stance in recent months, reinforced the defensive tilt in the bank’s model portfolio this month by covering its government bond “underweight” and moving slightly “overweight,” while reducing risk across equities, credit and commodities. @ETMarkets $NIFTY500.NSE $NIFTY100.NSE $NIFTYBANK.NSE Bearish",Bearish
$CHOLAHLDNG.NSE,$CHOLAHLDNG.NSE $NIFTY50.NSE bottom reversal..time frame 7 days. Bullish,Bullish
$TIPSINDLTD.NSE,$TIPSINDLTD.NSE another big volume move here ... but HUGE HUGE HUGE resistance at 1810-1830 $NIFTY50.NSE Bullish,Bullish
$ADANIPOWER.NSE,"Overseas customers pausing spending w adani 
economictimes.indiatimes.co... 
 
$ADANIPOWER.NSE $ADANIENT.NSE $ADANIGREEN.NSE $ADANIPORTS.NSE $NIFTY50.NSE Bearish",Bearish
$ADANIPOWER.NSE,"Adani is skipping the Uttar Pradesh Global Investors Summit 2023. At last year’s edition, he had pledged to invest ₹70,000 crore ($8.5 billion) in the state 
$ADANIPOWER.NSE $ADANIENT.NSE $ADANIGREEN.NSE $ADANIPORTS.NSE $NIFTY50.NSE Bearish",Bearish
$NIFTY50.NSE,"$NIFTY50.NSE seems to be having a strong resistance at 17800.. RSI also dipping, I would not be amazed if Nifty retests level of 17650 once again in next 2 days Bearish",Bearish
$NIFTY50.NSE,"NSE INDEX PROVISIONALLY ENDS DOWN 0.52% OR -93.05 POINTS AT 17,763.45 
 
$NIFTY50.NSE Bearish",Bearish
$NIFTY50.NSE,$NIFTY50.NSE Bearish,Bearish
$NIFTY50.NSE,"$NIFTY50.NSE cant disagree too much w Gurmeet Singh Chawla on this one @ETMarkets  
""In short term, markets are in a tussle between the FPIs who are shorting the markets, and DIIs are the ones buying the dip. There would be some reallocation of India holdings for global funds considering developments around the Adani group. All in all, the GDP growth, consumer market growth, and the export opportunity presented will continue to drive the market higher in the long term,"" says he. Bullish",Bullish
$ADANIPOWER.NSE,"$ADANIPOWER.NSE $ADANIGREEN.NSE $ADANITRANS.NSE $ADANIENT.NSE $NIFTY50.NSE well, not surprised here with adani slashing revenue numbers  
 
reuters.com/world/india/ada... Bearish",Bearish
$SUNTV.NSE,$SUNTV.NSE $NIFTY50.NSE short term recovery expected..sell @ 464..read disclose on my profile before acting. Bullish,Bullish
$NIFTY50.NSE,$NIFTY50.NSE Bullish,Bullish
$NIFTY50.NSE,nice read on $NIFTY50.NSE @ETMarkets ... same thing i've been saying forever on tech stocks $PAYTM.NSE $ZOMATO.NSE $NYKAA.NSE $POLICYBZR.NSE Bullish,Bullish
$NIFTY50.NSE,"$NIFTY50.NSE  Flat movement in the current majorly seen in Index one can keep tracking for the next direction. There is a high chance that if nifty holds the important levels, rally may be seen upside in the coming week. Bullish",Bullish
$DIVISLAB.NSE,$DIVISLAB.NSE ugly numbers here guys ... be careful and remember to always look at the fundamentals $NIFTY50.NSE Bearish,Bearish
$NIFTY50.NSE,"Nifty Bank Nifty Global Markets Weekend Analysis

$NIFTY50.NSE  $NIFTYBANK.NSE  still in range and gave weekly Inside candle with Doji Close. $CPO_F  & $NIFTYMIDCAP100.NSE  divergence signaling BULLISH  reversal ahead in Market.  Discussed stocks to trade.

youtube.com/watch?v=jZpT2oi... Bullish",Bullish
$NIFTY50.NSE,"NSE INDEX PROVISIONALLY ENDS DOWN 0.28% OR -49.85 POINTS AT 17,843.60 
 
$NIFTY50.NSE Bearish",Bearish
$NIFTY50.NSE,"$NIFTY50.NSE 
 Pin bar bullish candle formed on trendline indicating a strong bullish upmove followed by a bearish candle to trap sellers and hoping it to  rally up to 18200 Bullish",Bullish
$NIFTY50.NSE,"Nifty Bank Nifty Stocks Options Trading Strategy

$NIFTY50.NSE  $NIFTYBANK.NSE  trying to gain Bullish momentum. 17970-18000 imp Resistance. $DXY  resumed downtrend. Discussed stocks and OptionsTrading strategy.

youtube.com/watch?v=LvmTtwB... Bullish",Bullish
$ADANIENT.NSE,$ADANIENT.NSE $ADANIGREEN.NSE $ADANIPORTS.NSE $ADANIPOWER.NSE $NIFTY50.NSE ❌‼️🩸what is coming is worse‼️‼️‼️🩸 Bearish,Bearish
$NIFTY50.NSE,"$NIFTY50.NSE Is 42000 Coming in Bank Nifty ? 
 
How Did our 17800 CE Doubled today ? 
 
Magical Intra Reversal Numbers for Nifty , Bank Nifty and Fin Nifty for Feb 10 👇🏻👇🏻 
 
youtube.com/watch?v=pCu14DC... Bearish",Bearish
$PAYTM.NSE,$PAYTM.NSE 2023 will be a stock-pickers market. You have to find opportunities like this $ZOMATO.NSE $POLICYBZR.NSE $NIFTY50.NSE Bullish,Bullish
$NIFTY50.NSE,"NSE INDEX PROVISIONALLY ENDS UP 0.12% OR 22.20 POINTS AT 17,893.90 
 
$NIFTY50.NSE Bullish",Bullish
$WONDERLA.NSE,"When it comes to the stock market, confusion = inaction! 🤔 
Sharekhan's Research helps you cut through the clutter 💡  
 
Watch now our analysis with 3R Research Podcast! 
youtube.com/watch?v=C0q9mGP... 
 
Today, we covered: 
🎯 $WONDERLA.NSE  
🎯 $RAMCOCEM.NSE  
 
@Sharekhan $SENSEX $NIFTY50.NSE $NIFTY100.NSE Bullish",Bullish
$NIFTY50.NSE,"$NIFTY50.NSE | Mankind Pharma Pre-IPO - Thoughts on Valuations

""Mankind Pharma  is looking to raise about US$1bn in its upcoming India IPO. In this note, we will talk about valuations."" - Sumeet Singh (Aequitas Research)

Key Points:
* Mankind Pharma is looking to raise around US$1bn in its upcoming India IPO.
* MP is a pharmaceutical company engaged in developing, manufacturing and marketing a range of pharmaceutical formulations across various acute and chronic therapeutic areas, as well as several consumer healthcare products.
* We have looked at the company background and undertaken a peer comparison in our previous notes. In this note, we will talk about valuations.

Read more: smartkarma.com/insights/man... Bullish",Bullish
$NIFTY50.NSE,"$NIFTY50.NSE | IndiaFirst Life Insurance Pre-IPO - Hardly Stands Out as One of the Smallest Players

""IndiaFirst Life Insurance (1083896D IN) is looking to raise about US$250m in its upcoming India IPO. Its GWP and AUM have grown over the track record period. However, its bottomline hasn't."" - Ethan Aw (Aequitas Research)

Key Points:
* IndiaFirst Life Insurance (1083896D IN) is looking to raise about US$250m in its upcoming India IPO. 
* IndiaFirst Life Insurance (IFLI) is a private life insurer in India with a product portfolio of retail and group products, ranging across different segments. 
* Its GWP and AUM have grown over the track record period. However, bottomline growth has on the other hand, declined further. 

Read more: smartkarma.com/insights/ind... Bearish",Bearish
$NIFTY50.NSE,"$NIFTY50.NSE Is Profit Booking Coming in All Index ?? 
 
How Did 42100 PE Completes all Targets - RBI Meeting Outcome Special . 
 
Magical Intra Reversal Numbers in Nifty , BankNifty ,Fin Nifty for Expiry Day - Feb 9 👇🏻👇🏻 
 
youtube.com/watch?v=pifUjYp... Bearish",Bearish
$NIFTY50.NSE,"NSE INDEX PROVISIONALLY ENDS UP 0.80% OR 141.40 POINTS AT 17,862.90 
 
$NIFTY50.NSE Bullish",Bullish
$ICICIBANK.NSE,"Axis Bank's top picks for February include $ICICIBANK.NSE $SBIN.NSE $INFY.NSE and $FEDERALBNK.NSE  
 
$NIFTY50.NSE Bullish",Bullish
$SENSEX,"$SENSEX $NIFTY50.NSE  
 
Sensex, Nifty 50 Shoot Up As Investors Cheer RBI's Interest Rate Hike 
 
in.benzinga.com/content/307... Bullish",Bullish
$VINATIORGA.NSE,"When it comes to the stock market, confusion = inaction! 🤔 
Sharekhan's Research helps you cut through the clutter 💡  
 
Watch now our analysis with 3R Research Podcast! 
youtube.com/watch?v=VwlGInd... 
 
Today, we covered: 
🎯 $VINATIORGA.NSE  
🎯 $KPRMILL.NSE  
 
@Sharekhan  $NIFTY50.NSE $SENSEX Bullish",Bullish
$NIFTY50.NSE,"$NIFTY50.NSE 
Abv 17880
Closing above
Will be seen 18000 levels
.
18k levels will be cruical as major resistance.! Bullish",Bullish
$NIFTY50.NSE,"$NIFTY50.NSE after a few bearish days, we are witnessing a bullish trend about to start, in support was the MPC decision of raising the interest rate by 25bps. Bullish",Bullish
$BECTORFOOD.NSE,"This speciality foods company just broke out of 2 year high! 
 
$BECTORFOOD.NSE $NIFTY50.NSE  
 
Mrs. Bector's Food Specialties Ltd. is a biscuit, confectionary, jam, sauce, and ketchup maker and exporter. Indian snacks, ready-to-eat meals, sauces, frozen items, and bakery products are among the products offered by the company. 
 
Margins, sales and earnings have significantly improved in the past 3 quarters as well has year on year.  
 
The company has lower than industry debt:equity ratio and better than industry current ratio. 
 
Overall the company is showing excellent signs of profitability with minimal red flags. 
 
On technical charts the price broke out of a 2-year high today with heavy volumes. 
 
Price is in a strong uptrend since the past year and showing better relative strength compared to the index over a 6 month period. 
 
Source: Screener.in, Tickertape.in 
 
Disclaimer: For information purposes only. Not SEBI registered. Not an investment advisor. Bullish",Bullish
$NIFTY50.NSE,"$NIFTY50.NSE $BRITANNIA.NSE $DIVISLAB.NSE $SBIN.NSE $NIFTYBANK.NSE  
 
Featuring here for the 4th time. Bearish",Bearish
$NIFTY50.NSE,"NSE INDEX PROVISIONALLY ENDS DOWN 0.51% OR -90.30 POINTS AT 17,763.75 
 
$NIFTY50.NSE Bearish",Bearish
$LALPATHLAB.NSE,$LALPATHLAB.NSE $NIFTY50.NSE Bullish,Bullish
$NIFTY50.NSE,"$NIFTY50.NSE   intraday breakout.
Above 17780-90 can test 17970-18030
Elliottwave Bullish",Bullish
$NIFTY50.NSE,"$NIFTY50.NSE after one week sell off candle made a good recovery and closed almost 50% of the previous Nifty after one week sell off candle made a good recovery and closed almost 50% of previous red candle  
immediate support at 17450 
on the Daily chart seems no fresh buying till we cross 17925 above this we may touch 18150 
 
Demand zone at 17760-17660 Bullish",Bullish
$NIFTY50.NSE,"$NIFTY50.NSE stocks for Feb'23

1. $APOLLOTYRE.NSE 
2. $TATAMOTORS.NSE 
3. $BANKBARODA.NSE 
4. $LT.NSE 

#nifty50 #nifty #psubanks Bullish",Bullish
$NIFTY50.NSE,"I'm waiting for close abv Budget Day High.
As I see more and more  Pessimism and Fear on Street 
I'm getting more conviction on
$NIFTY50.NSE  completing wave 2 correction.
Elliottwave Bullish",Bullish
$NIFTY50.NSE,"$NIFTY50.NSE $NIFTYNEXT50.NSE  
Nifty Next 50 has been underperforming NIFTY 50 for the last 6 years (even the rally from COVID lows in March 2020 lagged). 
This underperformance has now come to its breakout zone with the rising trendline coming very close. 
Post-market bottom and resumption of rally, Nifty Next 50 could be the leader of the trend for the next 1-2 years. 
Good time to start a SIP in them. Bullish",Bullish
$ADANIPOWER.NSE,Ouch 📉😔… $ADANIPOWER.NSE $ADANIENT.NSE $ADANIGREEN.NSE $ADANITRANS.NSE $NIFTY50.NSE @StocktwitsIndia Bearish,Bearish
$NIFTY50.NSE,"Nifty Bank Nifty Global Markets Weekend Analysis

$NIFTY50.NSE  $NIFTYBANK.NSE   gave good weekly close. Finally closed above 17800. $DXY  is weak $DJIA  trying to breakout. Discussed stocks to watch.

youtube.com/watch?v=Nl6cslQ... Bullish",Bullish
$NIFTY50.NSE,"NSE INDEX PROVISIONALLY ENDS UP 1.26% OR 222.05 POINTS AT 17,832.45 
 
$NIFTY50.NSE Bullish",Bullish
$ADANIGREEN.NSE,"Adani Group should change Adani Green to Adani Red 🙊

$ADANIGREEN.NSE $ADANIENT.NSE $ADANIPORTS.NSE $ADANIPOWER.NSE $NIFTY50.NSE Bearish",Bearish
$NIFTY50.NSE,"$NIFTY50.NSE  base breakout.
Some Bullish momentum on cards Bullish",Bullish
$ADANIPORTS.NSE,$ADANIPORTS.NSE $NIFTY50.NSE  contrarian investing often works. Bullish,Bullish
$NIFTY50.NSE,"$NIFTY50.NSE  17650 is imp support.
Abv 17700 can expect some bullish momentum Bullish",Bullish
$NIFTY50.NSE,"$NIFTY50.NSE  
 
Bottomline: 
Our stance on Nifty50 remains the same as before, as it is in its final leg of corrective decline with the likely target of the 17176-17090 range. 
 
 
Crucial Levels: 17590, 17550 
Resistance: 17628, 17647, 17663 
Support: 17250, 17176, 17090 
  
Follow us on👇: 
1️. Twitter: twitter.com/mindfulanalytic  
2️. Linked in: linkedin.com/in/mindfulanal...  
3. Facebook: facebook.com/login/?next=ht...  
4. Instagram: @mindfulanalytics, instagram.com/mindfulanalyt...  
5. Frontpage: front.page/@mindfulanalytics 
6. Stocktwits: stocktwits.com/mindfulanaly... 
 
 
Disclaimer: 
This is intended to provide general and preliminary information to investors/ traders and shall not be construed as the basis of any information decision or strategy. This content is intended to be used and must be used for informational purpose only. It is important to do your own analysis before making any investment based on your own personal circumstances. Bearish",Bearish
$NIFTY50.NSE,"Nifty Bank Nifty Stocks To Trade

$NIFTY50.NSE  $NIFTYBANK.NSE   trying to hold support. 17800 still remains key resistance to break. Discussed stocks to trade.

youtube.com/watch?v=APag6Bd... Bullish",Bullish
$NIFTY50.NSE,"Within G2 Live Trading Room, we have discussed buying idea in $NIFTY50.NSE in 7 swings based on the current connector. If connector will change, then entry, stop and target levels will change accordingly.  #Elliottwave #trading  #indices #nifty Bullish",Bullish
$NIFTY50.NSE,"Minimal Newsletter 02.02.2023 
 
Looks like GAP filling happening in broader markets, and SMALLCAPS looking to sustain keep support.  
 
$NIFTY50.NSE  
$NIFTYBANK.NSE  
 
#watchlist  
 
$GOLDIAM.NSE  
$IDFC.NSE  
$LSIL.NSE  
 
 
Check the #newsletter to know more.. 
 
 
twitter.com/jainchintan67/s... 
 
 
Hardly 5 min of your time. 
 
Like and Retweet for MAX reach. 🙏🙏🙏 
 
#investinindia 🇮🇳🇮🇳 
#learntradinginpublic Bullish",Bullish
$NIFTY50.NSE,"$NIFTY50.NSE  
 
Adani Stocks - Where to Buy ? 
 
Index @ Harmonics Support . Can we Expect 18000 in Nifty ? 
 
Magical Intra Reversal Numbers for Nifty , Bank Nifty , Fin Nifty for Feb 3 👇🏻 
 
youtube.com/watch?v=YibPJIe... Bullish",Bullish
$NIFTY50.NSE,"NSE INDEX PROVISIONALLY ENDS DOWN 0.02% OR -4 POINTS AT 17,612.30 
 
$NIFTY50.NSE Bearish",Bearish
$NIFTY50.NSE,"$NIFTY50.NSE  
 
Bottomline: 
Nifty50 bounced back from the lower boundary of the Keltner channel. All the indicators and oscillators show further weakness. A break of yesterday's low of 17353.40 will take Nifty50 down to its probable final leg of a 3-wave decline from the top of 18887.60 for the projected target of 17090, where wave W will equal to wave Y. 
 
Crucial Levels: 17663, 17632 
Resistance: 17711, 17877, 17973 
Support: 17275, 17176 
 
Disclaimer: 
This is intended to provide general and preliminary information to investors/ traders and shall not be construed as the basis of any information decision or strategy. This content is designed to be used and must be used for informational purposes only. It is important to do your own analysis before making any investment based on your own personal circumstances. Bearish",Bearish
$NIFTY50.NSE,"$NIFTY50.NSE  $PRAJIND.NSE  
GOVERDHAN to promote circular economy-200 CBG plant and 300 community and cluster based- investment of 10000 crore. 5% CBG mandate for all organization. Appropriate system support for Bio-manure 
 
Outlay of Rs 35,000 cr for energy transition investment 
 
Amazing opportunity for Praj Industries.  
One can add this stock in watchlist. Bullish",Bullish
$NIFTY50.NSE,"$NIFTY50.NSE Nifty Day High @ ORT Sell and Day Low @ ORT Buy - 900 Swing Points Done in Nifty , What Next ? 
 
Engulfing Candle with Wicks in All Index ! 
 
Magical Intra Reversal Number in Nifty , Fin Nifty and Bank Nifty for Feb 2 👇🏻👇🏻 
 
youtube.com/watch?v=pPoZglZ... Bullish",Bullish
$NIFTY50.NSE,"NSE INDEX PROVISIONALLY ENDS DOWN 0.32% OR -55.70 POINTS AT 17,606.45 
 
$NIFTY50.NSE Bearish",Bearish
$NIFTY50.NSE,"⭕Budget Key Point 

⚡FY23 total receipts other than borrowing at Rs 24.3L cr

⚡FY23 fiscal deficit at 6.4% of GDP

⚡FY23 Capital Expenditure at Rs 7.3L cr

#Budget2023 $NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,"⭕Budget Key Point 

1️⃣FY23 divestment target revised to ₹60,000 Cr

2️⃣FY24 divestment target ₹61,000 Cr

#Budget2023 $NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,"⭕Budget Key Point 

🟢🟢Big Positive🟢🟢

""Propose increasing tax exemption up to ₹7 lacs/year from ₹5 lacs/yr under new tax regime"" Says FM

✅Good for middle class
#Budget2023 $NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,"🟢Big Breaking🟢

Nifty at Days High 🚀🚀
So Far Budget is Positive 💥

#Budget2023 $NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,"$NIFTY50.NSE my quick take 

✅ Growth & Employment Oriented. 

✅ Tax benefits to result in higher personal and industrial consumption | 35,000 crores savings for tax payers. 

✅ 10 L crore allocations to Infrastructure. 

✅ No changes in capital gain taxes. 

✅ No negatives is excellent news. Bullish",Bullish
$NIFTY50.NSE,"$NIFTY50.NSE at day’s high!!! 

Market has given its verdict on the Budget 👍💯 Bullish",Bullish
$NIFTY50.NSE,"⭕Budget Key Point 

""TO CUT HIGHEST SURCHARGE RATE TO 25% FROM 37.5% UNDER NEW TAX REGIME"" Says FM

#Budget2023 $NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,"⭕Budget Key Point 

""INCOME OF UP TO INR900,000 PAYS INR45,000 TAX"" Says FM

#Budget2023 $NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,"⭕Budget Key Point : 

🟢🟢BIG POSITIVE🟢🟢

""TO INCREASE REBATE LIMIT TO 7 LAKH RUPEES UNDER PERSONAL INCOME TAXES"" Says FM

#Budget2023 $NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,"⭕Budget Key Point 

""Total Capex of Rs 13.7 lakh cr announced"" by FM

Transport Infra : 75000 Crs
Urban Infra : 10000 Crs

✅Beneficiary Sector : Infra 
#Budget2023 $NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,"⭕Budget Key Point 

""INDIA TO INCREASE DUTY ON ITEMS MADE FROM GOLD, PLATINUM"" Says FM

✅ Affected Sector : Jewellery

✅Stocks : Titan, Kalyan Jewellers, Thanga Jewellery
#Budget2023 $NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,"⭕Budget Key Point 

""EXEMPTION OF IMPORT DUTY ON TV PANEL"" Says FM

✅Beneficiary Sector : TV Manufacturer

✅STOCK : Dixon
#Budget2023 $NIFTY50.NSE Bullish",Bullish
$TATAMOTORS.NSE,"Electric vehicles prices will be decreased in India as import tax on batteries are reduced in Union Budget 2023

$TATAMOTORS.NSE $NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,"⭕Budget Key Point 

""CUSTOM DUTY EXEMPTION BEING EXTENDED TO EV BATTERIES"" Says FM

✅Beneficiary Sector : EV

✅STOCKS : Tata Motors, Mahindra, Ashok Leyland
#Budget2023 $NIFTY50.NSE Bullish",Bullish
$NIFTYAUTO.NSE,$NIFTYAUTO.NSE $NIFTY50.NSE Bullish,Bullish
$NIFTY50.NSE,"⭕Budget Key Point 

FISCAL DEFICIT EST 5.9% for FY24

#Budget2023 $NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,"⭕Budget Key Point 

""GOVT TO SUPPORT SETTING UP OF BATTERY ENERGY STORAGE OF 4,000 MWH"" Says FM

✅Beneficiary Sector : Battery

✅Stocks : Exide, AMARA RAJA
#Budget2023 $NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,"Reclaiming of Unclaimed Shares & Dividends made easier in Budget2023 : FM

$NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,"⭕Budget Key Point 

""to set up 100 labs to develop #5G applications"" Says FM

✅Beneficiary Sector : 5G Telecom

✅Stocks : Reliance, Airtel 
#Budget2023  $NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,$NIFTY50.NSE $NIFTYNEXT50.NSE #budget2023 keep a watch on this two index Bullish,Bullish
$NIFTY50.NSE,"⭕Budget Key Point 

""Rs 2,500 cr for Agri Credit Societies"" Says FM

✅Beneficiary Sector : Agriculture
#Budget2023 $NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,"⭕Budget Key Point 

""'PAN' to be common business identifier for entities,"" says FM

#Budget2023  $NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,"⭕Budget Key Point 

""REPLAYING OLD VEHICLES VIA SCRAPPING A KEY POLICY"" Says FM

✅Beneficiary Sector : Auto

✅Stocks : Tata Motors, Ashok Leyland
#Budget2023 $NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,"⭕Budget Key Point 

PMAY allocation increased by 66% to Rs 79,000 crore, says

✅Beneficiary Sector : Cement & Construction

✅Stocks : ACC, Ultratech etc
#Budget2023 $NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,"⭕Budget Key Point 

""TO PROVIDE 350B RUPEES FOR ENERGY TRANSMISSION""

✅Beneficiary Sector : Energy Transmission

✅Stocks : ABB, Tata Power, Adani Transmission
#Budget2023 $NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,"19700 crore allocation for green energy!

$NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,"⭕Budget Key Point 

""95% of the forfeited amount will be returned to MSME for contract failure during COVID-19"" Says FM

✅Beneficiary Sector : MSME Bizs
#Budget2023 $NIFTY50.NSE Bullish",Bullish
$NIFTY50.NSE,"$NIFTY50.NSE bullish crossover, uptrend expected in nifty 50 and high chances that the uptrend will continue for a good period of time. Bullish",Bullish
$NIFTY50.NSE,$NIFTY50.NSE $NIFTYINFRA.NSE and would like to add $IRCTC.NSE $MINDSPACE.NSE $brookfieldindiaREIT $EMBASSY.NSE  stock can be a big push to both railways as well as infra Bullish,Bullish
$NIFTY50.NSE,"⭕Budget Key Point 

""To set up three centers of  excellence for Artificial Intelligence"" Says FM

✅Beneficiary Sector : IT
#Budget2023 $NIFTY50.NSE Bullish",Bullish
